Report Run Date,Project,Project State,ID,Type,Summary,State,Responsible User,All Content Count,Total number of requirements,Specified Requirements,Accepted  Requirements,Rejected Requirements,Deleted Requirements,Customer /Supplier - Accepted Requirements,"Req upstream traceability count - Decomposed From""""","Req upstream traceability count-Decomposed From"" / ""Defined By""""","Acc Req downstream traceability count-Decomposes To""""",Acc req - SW relevant,Acc Req - HW relevant,Acc Req - ME relevant,Acc Downstream traceability count - SW relevant,Acc Downstream traceability count - HW relevant,Acc Downstream traceability count - ME relevant,"Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""""",Req test traceability count,Req test pass count,Total number of requirements (Functional),Accepted Requirements (Functional),"Req upstream traceability count-Decomposed From"" / ""Defined By"" (Functional)""","Acc Req downstream traceability count-Decomposes To"" (Functional)""","Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""(Functional)""",ASIL Determined Requirements,Total number of requirements - (Safety Relevant),Accepted  Requirements (Safety Relevant),Rejected Requirements (Safety Relevant),"Req upstream traceability count-Decomposed From"" / ""Defined By(Safety Relevant)""","Acc Req downstream traceability count-Decomposes To"" (Safety Relevant)""","Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""(Safety Relevant)""",Allocated Requirements,Planned For Variants ( >0 ),No of RQ mapped to release name,Req having Spawns relationship count,Document Churn from Initial Baseline,Last Week Document Churn,Reused Count,Stability
04.07.2019  2:48:00 PM,,ALM_Active,4873282,SP Doc,,ALM_Open,,36,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4873325,SP Doc,,ALM_Open,,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4873368,SP Doc,,ALM_Open,,28,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4873416,SP Doc,,ALM_Open,,28,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4873459,SP Doc,,ALM_Open,,25,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4873502,SP Doc,,ALM_Open,,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4877104,SP Doc,,ALM_Open,,33,10,0,10,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
04.07.2019  2:48:00 PM,,ALM_Active,4877505,RQ L3 Doc,,ALM_Open,"Amtsfeld, Joachim (amtsfeld), Otremba, Dr. Robert (otremba)",978,434,65,2,4,9,0,221,221,0,0,2,0,0,0,0,2,0,0,232,0,79,0,0,114,24,0,0,24,0,0,283,0,0,26,0,17,0,0.898617512
04.07.2019  2:48:00 PM,,ALM_Active,4880982,RQ L1sw Doc,,ALM_Open,"Fuchs, Alexander (fuchsa)",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,4881422,SP Doc,,ALM_Open,"Agilan, Avinash (agilan)",53,34,0,26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4883453,SP Doc,,ALM_Open,"Agilan, Avinash (agilan)",26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4892670,SP Doc,,ALM_Open,,1007,538,3,42,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,63,0.899628253
04.07.2019  2:48:00 PM,,ALM_Active,4900728,SP Doc,,ALM_Open,,60,31,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935483871
04.07.2019  2:48:00 PM,,ALM_Active,4904833,RQ L2 Doc,,ALM_Open,"Herbst, Marco (herbst)",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,4905416,RQ L1sw Doc,,ALM_Open,"Achille, Francesco (external) (achille), Cretu, Alice (cretu), Kalter, Jochen (kalter), Schrenk, Andreas (schrenk), Specht, Björn (specht)",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,4917997,SP Doc,,ALM_Open,,87,62,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4918040,SP Doc,,ALM_Open,,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4924704,SP Doc,,ALM_Open,"Herbst, Marco (herbst), Michaelsen, Arne (michaels)",111,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4927957,RQ L1sw Doc,,ALM_Open,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,4943482,RQ L3 Doc,,ALM_Open,"Wallbaum, Torsten (wallbaum)",299,172,1,14,0,2,0,16,16,0,0,0,0,0,0,0,14,0,0,113,8,10,0,8,16,11,11,0,11,0,11,16,0,0,16,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4951079,RQ L3 Doc,,ALM_Open,"Schwagmeyer, Florian (schwagme)",70,31,0,31,0,2,0,31,31,26,5,0,0,4,0,0,0,31,29,12,12,12,8,0,31,6,6,0,6,3,0,31,0,0,31,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4955571,RQ L1sw Doc,,ALM_Restricted,"Sundararaju, Balaje (sundararaju) [Inactive]",85,26,0,19,0,0,0,22,22,0,0,0,0,0,0,0,19,19,12,19,12,16,0,12,13,11,5,0,9,0,5,0,0,0,23,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4962144,SP Doc,,ALM_Open,,46,20,2,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4962191,SP Doc,,ALM_Open,,79,57,21,35,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
04.07.2019  2:48:00 PM,,ALM_Active,4962234,SP Doc,,ALM_Open,,322,243,225,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.975308642
04.07.2019  2:48:00 PM,,ALM_Active,4962277,SP Doc,,ALM_Open,,55,33,23,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
04.07.2019  2:48:00 PM,,ALM_Active,4971406,SP Doc,,ALM_Open,,33,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
04.07.2019  2:48:00 PM,,ALM_Active,4971459,SP Doc,,ALM_Open,,54,30,20,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
04.07.2019  2:48:00 PM,,ALM_Active,4978174,SP Doc,,ALM_Open,,59,37,10,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
04.07.2019  2:48:00 PM,,ALM_Active,4978218,SP Doc,,ALM_Open,,80,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
04.07.2019  2:48:00 PM,,ALM_Active,4978261,SP Doc,,ALM_Open,,52,30,8,22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
04.07.2019  2:48:00 PM,,ALM_Active,4978304,SP Doc,,ALM_Open,,401,378,356,21,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
04.07.2019  2:48:00 PM,,ALM_Active,4978347,SP Doc,,ALM_Open,,69,47,44,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
04.07.2019  2:48:00 PM,,ALM_Active,4978390,SP Doc,,ALM_Open,,144,122,90,32,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
04.07.2019  2:48:00 PM,,ALM_Active,4978433,SP Doc,,ALM_Open,,63,41,33,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
04.07.2019  2:48:00 PM,,ALM_Active,4978480,SP Doc,,ALM_Open,,266,244,204,40,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
04.07.2019  2:48:00 PM,,ALM_Active,4979485,SP Doc,,ALM_Open,"Yogarajan, Jeyakannan (yogarajan)",21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5005074,RQ L1sw Doc,,ALM_Open,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,5009512,RQ L1sw Doc,,ALM_Restricted,,76,27,27,0,0,0,0,7,7,0,0,0,0,0,0,0,0,6,6,7,0,7,0,0,27,2,0,0,2,0,0,0,0,0,7,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5009594,RQ L1sw Doc,,ALM_Restricted,,73,24,24,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,2,2,0,0,1,0,0,0,0,0,7,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5012316,SP Doc,,ALM_Open,,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5012359,SP Doc,,ALM_Open,,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5022506,RQ L1sw Doc,,ALM_Restricted,"Gangadharan, Dileep (gangadharand)",64,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
04.07.2019  2:48:00 PM,,ALM_Active,5027473,SP Doc,,ALM_Open,,60,35,16,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5027678,RQ L1sw Doc,,ALM_Restricted,"Bieber, Benjamin (bieber)",427,228,10,217,14,33,0,228,228,0,0,0,0,0,0,0,210,221,127,117,108,117,0,103,239,119,110,0,110,0,106,227,0,0,238,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5030851,SP Doc,,ALM_Open,,54,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5038591,SP Doc,,ALM_Open,"Rajamariappan, Selvalakshmi (rajamariappa)",31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,5039203,RQ L1sw Doc,,ALM_Open,"Stanusch, Gerald (stanusch)",63,26,1,25,0,0,0,26,26,0,0,0,0,0,0,0,25,25,11,18,17,18,0,17,26,25,24,0,25,0,24,24,0,0,26,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5039279,RQ L3 Doc,,ALM_Open,"Stanusch, Gerald (stanusch)",53,15,0,15,0,0,0,15,15,13,0,0,0,0,0,0,15,8,2,7,7,7,5,7,15,12,12,0,12,11,12,15,0,0,15,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5067964,SP Doc,,ALM_Open,,201,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
04.07.2019  2:48:00 PM,,ALM_Active,5068007,SP Doc,,ALM_Open,,414,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5068050,SP Doc,,ALM_Open,,224,138,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
04.07.2019  2:48:00 PM,,ALM_Active,5070484,RQ L1sw Doc,,ALM_Open,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,5070916,SP Doc,,ALM_Open,Ame Theboral (ame),86,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5071008,SP Doc,,ALM_Open,"Angadala, Bhava Lakshmi Mounika (bhavalakshmi) [Inactive]",120,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5071873,SP Doc,,ALM_Open,,81,50,0,41,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
04.07.2019  2:48:00 PM,,ALM_Active,5071916,SP Doc,,ALM_Open,,60,39,0,33,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
04.07.2019  2:48:00 PM,,ALM_Active,5085969,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5086053,SP Doc,,ALM_Open,,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5086098,SP Doc,,ALM_Open,,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5086148,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5086193,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5086247,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5086378,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5097520,RQ L1sw Doc,,ALM_Restricted,Ame Theboral (ame),83,40,0,40,0,0,0,9,9,0,0,0,0,0,0,0,19,16,6,21,21,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5097790,RQ L1sw Doc,,ALM_Restricted,"Angadala, Bhava Lakshmi Mounika (bhavalakshmi) [Inactive]",137,75,0,75,0,0,0,46,46,0,0,0,0,0,0,0,44,46,33,47,47,46,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5098971,SP Doc,,ALM_Open,,50,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5099015,SP Doc,,ALM_Open,,59,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5099058,SP Doc,,ALM_Open,,135,104,0,104,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5099639,RQ L1sw Doc,,ALM_Restricted,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,5100223,SP Doc,,ALM_Open,,80,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5106019,SP Doc,,ALM_Open,,72,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954545455
04.07.2019  2:48:00 PM,,ALM_Active,5106063,SP Doc,,ALM_Open,,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5110220,RQ L3 Doc,,ALM_Open,"Wiechert, Henrik (wiechert)",296,95,2,93,0,38,0,95,95,88,0,0,0,0,0,0,0,95,94,48,46,48,46,0,95,0,0,0,0,0,0,95,0,0,95,0,0,23,1
04.07.2019  2:48:00 PM,,ALM_Active,5110412,RQ L3 Doc,,ALM_Open,,599,155,3,152,5,155,0,154,154,129,0,0,0,0,0,0,0,155,153,92,89,92,74,0,160,13,13,0,13,12,0,160,0,0,155,0,0,31,1
04.07.2019  2:48:00 PM,,ALM_Active,5110585,RQ L3 Doc,,ALM_Open,,97,27,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,24,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,5110677,RQ L3 Doc,,ALM_Open,,177,43,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,5110790,RQ L3 Doc,,ALM_Open,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,5110852,RQ L3 Doc,,ALM_Open,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,5110914,RQ L3 Doc,,ALM_Open,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,5114006,RQ L2 Doc,,ALM_Open,"Malaske, Andreas (malaske)",271,144,0,0,0,4,0,64,64,0,0,0,0,0,0,0,0,0,0,71,0,19,0,0,11,0,0,0,0,0,0,141,0,0,131,0,5,9,0.875
04.07.2019  2:48:00 PM,,ALM_Active,5114246,SP Doc,,ALM_Open,"Madhu, Manu (madhum)",27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
04.07.2019  2:48:00 PM,,ALM_Active,5115403,RQ L3 Doc,,ALM_Open,"Herbst, Marco (herbst)",53,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5170379,SP Doc,,ALM_Open,,119,90,0,90,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5170422,SP Doc,,ALM_Open,,198,146,0,143,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5170465,SP Doc,,ALM_Open,,137,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5170510,SP Doc,,ALM_Open,,54,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5170553,SP Doc,,ALM_Open,,113,85,3,31,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5176971,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5177014,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5177063,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5180655,SP Doc,,ALM_Open,,122,93,61,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5180718,SP Doc,,ALM_Open,,71,44,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5180763,SP Doc,,ALM_Open,,98,72,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5180808,SP Doc,,ALM_Open,,89,64,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,5180858,SP Doc,,ALM_Open,,176,140,67,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5180909,SP Doc,,ALM_Open,,43,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5180956,SP Doc,,ALM_Open,,66,40,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5181003,SP Doc,,ALM_Open,,58,34,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5181052,SP Doc,,ALM_Open,,48,25,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5181101,SP Doc,,ALM_Open,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,5181144,SP Doc,,ALM_Open,,85,57,34,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,5194281,SP Doc,,ALM_Open,,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,5194325,SP Doc,,ALM_Open,,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
